,card__title,card__title 2,card__facility-address,text,text 2,text 3
685,"Eduardo Alcocer, M.D.","Gastroenterologist

in Austin, TX",8015 Shoal Creek Blvd,"Austin,",TX,78757
686,"Sanaa Arastu, M.D.","Gastroenterologist

in Austin, TX",8015 Shoal Creek Blvd,"Austin,",TX,78757
687,"Scott D. Becker, M.D.","Gastroenterologist

in Austin, TX",8015 Shoal Creek Blvd,"Austin,",TX,78757
688,"Anupama T. Duddempudi, M.D.","Gastroenterologist

in Austin, TX",8015 Shoal Creek Blvd,"Austin,",TX,78757
689,"Robert Frachtman, M.D.","Gastroenterologist

in Austin, TX",8015 Shoal Creek Blvd,"Austin,",TX,78757
690,"Harish K. Gagneja, M.D.","Gastroenterologist

in Austin, TX",8015 Shoal Creek Blvd,"Austin,",TX,78757
691,"Craig H. Lubin, M.D.","Gastroenterologist

in Austin, TX",8015 Shoal Creek Blvd,"Austin,",TX,78757
692,"Richard M. Sperling, M.D.","Gastroenterologist

in Austin, TX",8015 Shoal Creek Blvd,"Austin,",TX,78757
693,"Harry J. Thomas, M.D.","Gastroenterologist

in Austin, TX",8015 Shoal Creek Blvd,"Austin,",TX,78757
694,"Laura Kerr, PA-C","Physician Assistant

in Austin, TX",7951 Shoal Creek Boulevard,"Austin,",TX,78757
695,"Erika Leakey, PA-C","Physician Assistant

in Austin, TX",7951 Shoal Creek Boulevard,"Austin,",TX,78757
696,"Sanjana Luther, M.D.","Gastroenterologist

in Austin, TX",7951 Shoal Creek Boulevard,"Austin,",TX,78757
697,"Marni Martinez, APRN","Clinical Nurse Specialist

in Austin, TX",7951 Shoal Creek Boulevard,"Austin,",TX,78757
698,"Mikel Zamora, PA-C","Physician Assistant

in Austin, TX",7951 Shoal Creek Boulevard,"Austin,",TX,78757
699,"Karthik Garapati, M.D.","Gastroenterologist

in Bastrop, TX",3101 Hwy 71 East,"Bastrop,",TX,78602
700,"Chia-Wen Hsu, M.D.","Gastroenterologist

in Bastrop, TX",3101 Hwy 71 East,"Bastrop,",TX,78602
701,"F. Douglas Srygley IV, IV","Gastroenterologist

in Bastrop, TX",3101 Hwy 71 East,"Bastrop,",TX,78602
702,"Erica Burg, MSN","Nurse Practitioner

in Austin, TX",1015 E. 32nd Street,"Austin,",TX,78705
703,"Andy Tau, M.D.","Gastroenterologist

in Austin, TX",1015 E. 32nd Street,"Austin,",TX,78705
704,"John K. Tsai, M.D.","Gastroenterologist

in Marble Falls, TX",608 Gateway Central,"Marble Falls,",TX,78654
705,"Eimile Dalton-Fitzgerald, M.D.","Gastroenterologist

in West Lake Hills, TX",5656 Bee Caves Road,"West Lake Hills,",TX,78746
706,"Benjamin D. Havemann, M.D.","Gastroenterologist

in West Lake Hills, TX",5656 Bee Caves Road,"West Lake Hills,",TX,78746
707,"Daniel Emmett, M.D.","Gastroenterologist

in Austin, TX",4310 James Casey Street,"Austin,",TX,78745
708,"Adam Hafemeister, M.D.","Gastroenterologist

in Austin, TX",4310 James Casey Street,"Austin,",TX,78745
709,"Marianne Johnson, PA-C","Physician Assistant

in Austin, TX",4310 James Casey Street,"Austin,",TX,78745
710,"Sara Kielhorn, MMS","Physician Assistant

in Austin, TX",4310 James Casey Street,"Austin,",TX,78745
711,"Pradeep Kumar, M.D.","Gastroenterologist

in Austin, TX",4310 James Casey Street,"Austin,",TX,78745
712,"Nishita Patel, PA-C","Physician Assistant

in Austin, TX",4310 James Casey Street,"Austin,",TX,78745
713,"Sheila Reddy, M.D.","Gastroenterologist

in Austin, TX",4310 James Casey Street,"Austin,",TX,78745
714,"Britney Roman Dann, PA-C","Physician Assistant

in Bee Cave, TX",3944 Ranch Rd 620 S,"Bee Cave,",TX,78738
715,"Laura Johnson, PA-C","Physician Assistant

in Bee Cave, TX",3944 Ranch Rd 620 S,"Bee Cave,",TX,78738
716,"Yulia Lyuboslavsky, RN, BSN, CNS-BC","Clinical Nurse Specialist

in Austin, TX",5625 Eiger Road,"Austin,",TX,78735
717,"John Cluley, M.D.","Gastroenterologist

in Kyle, TX",4100 Everett,"Kyle,",TX,78640
718,"William Kern Deschner, M.D.","Gastroenterologist

in Kyle, TX",4100 Everett,"Kyle,",TX,78640
719,"Juan Diocares, M.D.","Gastroenterologist

in Kyle, TX",4100 Everett,"Kyle,",TX,78640
720,"Danielle Harpe, NP","Nurse Practitioner

in Kyle, TX",4100 Everett,"Kyle,",TX,78640
721,"Thomas Kepczyk, M.D.","Gastroenterologist

in Kyle, TX",4100 Everett,"Kyle,",TX,78640
722,"Carlos A. Neghme, M.D.","Gastroenterologist

in Kyle, TX",4100 Everett,"Kyle,",TX,78640
723,"Steven Pearce, M.D.","Gastroenterologist

in Kyle, TX",4100 Everett,"Kyle,",TX,78640
724,"David Kim, M.D.","Gastroenterologist

in Kyle, TX",1180 Seton Parkway,"Kyle,",TX,78640
725,"Edward F. Coles, M.D.","Gastroenterologist

in San Marcos, TX",1305 Wonder World Dr,"San Marcos,",TX,78666
726,"Shannon Marek, M.D.","Gastroenterologist

in San Marcos, TX",1305 Wonder World Dr,"San Marcos,",TX,78666
727,"Matthew Meriwether, M.D.","M.D.

in San Marcos, TX",1305 Wonder World Dr,"San Marcos,",TX,78666
728,"Lori Najar, P.A.","Physician Assistant

in San Marcos, TX",1305 Wonder World Dr,"San Marcos,",TX,78666
729,"Paresh P. Mehta, M.D.","Gastroenterologist

in Spring Branch, TX",6102 FM 311,"Spring Branch,",TX,78070
730,"Jeff Bullock, M.D.","Gastroenterologist

in Boerne, TX",134 Menger Springs,"Boerne,",TX,78006
731,"J. Ryan Cunningham, M.D.","Gastroenterologist

in Boerne, TX",134 Menger Springs,"Boerne,",TX,78006
732,"James F. Jackson, M.D.","Gastroenterologist

in Boerne, TX",134 Menger Springs,"Boerne,",TX,78006
733,"Harsh Patel, M.D.","Gastroenterologist

in Boerne, TX",134 Menger Springs,"Boerne,",TX,78006
734,"Hays L. Arnold, M.D.","Gastroenterologist

in Live Oak, TX",12850 Toepperwein Road,"Live Oak,",TX,78233
735,"Stephen A. Harrison, M.D.","Gastroenterologist

in Live Oak, TX",12850 Toepperwein Road,"Live Oak,",TX,78233
736,"David Pryor Jones, D.O.","Gastroenterologist

in Live Oak, TX",12850 Toepperwein Road,"Live Oak,",TX,78233
737,"Jaehyun Kim, M.D.","Gastroenterologist

in Live Oak, TX",12850 Toepperwein Road,"Live Oak,",TX,78233
738,"Michael Piesman, M.D.","Gastroenterologist

in Live Oak, TX",12850 Toepperwein Road,"Live Oak,",TX,78233
739,"Oscar G. Ramirez, M.D.","Gastroenterologist

in Live Oak, TX",12850 Toepperwein Road,"Live Oak,",TX,78233
740,"Darren Spearman, M.D.","Gastroenterologist

in Live Oak, TX",12850 Toepperwein Road,"Live Oak,",TX,78233
741,"Balaji Ayyar, M.D.","Gastroenterologist 

in San Antonio, TX",18707 Hardy Oak Boulevard,"San Antonio,",TX,78258
742,"Mario Garza, M.D.","Gastroenterologist

in San Antonio, TX",18707 Hardy Oak Boulevard,"San Antonio,",TX,78258
743,"Michael J. Guirl, M.D.","Gastroenterologist

in San Antonio, TX",18707 Hardy Oak Boulevard,"San Antonio,",TX,78258
744,"Donna McMyler, M.D.","Gastroenterologist

in San Antonio, TX",18707 Hardy Oak Boulevard,"San Antonio,",TX,78258
745,"Habeeb Salameh, M.D.","Gastroenterologist

in San Antonio, TX",18707 Hardy Oak Boulevard,"San Antonio,",TX,78258
746,"Richard T. Shaffer, M.D.","Gastroenterologist

in San Antonio, TX",18707 Hardy Oak Boulevard,"San Antonio,",TX,78258
747,"Eddie Flores, M.D.","Gastroenterologist

in San Antonio, TX",150 E Sonterra Blvd,"San Antonio,",TX,78258
748,"Joseph E. Johnson IV, M.D.","Gastroenterologist

in San Antonio, TX",150 E Sonterra Blvd,"San Antonio,",TX,78258
749,"Chaithanya Mallikarjun, M.D.","Gastroenterologist

in San Antonio, TX",150 E Sonterra Blvd,"San Antonio,",TX,78258
750,"Jadesola Omoyeni, M.D.","Gastroenterologist

in San Antonio, TX",2130 NE loop 410,"San Antonio,",TX,78217
751,"Kevin Dasher, M.D.","Gastroenterologist

in San Antonio, TX",11503 NW Military Hwy,"San Antonio,",TX,78231
752,"Bijo John, M.D.","Gastroenterologist

in San Antonio, TX",11503 NW Military Hwy,"San Antonio,",TX,78231
753,"Jessica Khalidi, NP","Nurse Practitioner

in San Antonio, TX",11503 NW Military Hwy,"San Antonio,",TX,78231
754,"Christie Morrison, NP","Nurse Practitioner

in San Antonio, TX",11503 NW Military Hwy,"San Antonio,",TX,78231
755,"Jorge M. Cavazos, M.D.","Gastroenterologist

in San Antonio, TX",306 W Sunset Rd,"San Antonio,",TX,78209
756,"Sajneet Khangura, M.D.","Gastroenterologist

in San Antonio, TX",306 W Sunset Rd,"San Antonio,",TX,78209
757,"Sunil K. Dwivedi, M.D.","Gastroenterologist

in San Antonio, TX",5223 Hamilton Wolfe,"San Antonio,",TX,78229
758,"Alfredo Espinoza, M.D.","Gastroenterologist

in San Antonio, TX",5223 Hamilton Wolfe,"San Antonio,",TX,78229
759,"Chirag Patel, M.D.","Gastroenterologist

in San Antonio, TX",5223 Hamilton Wolfe,"San Antonio,",TX,78229
760,"Alejandro Pruitt, M.D.","Gastroenterologist

in San Antonio, TX",5223 Hamilton Wolfe,"San Antonio,",TX,78229
761,"Zarema Singson, M.D.","Gastroenterologist

in San Antonio, TX",5223 Hamilton Wolfe,"San Antonio,",TX,78229
762,"Gregg Wendorf, M.D.","Gastroenterologist

in San Antonio, TX",5223 Hamilton Wolfe,"San Antonio,",TX,78229
763,"John J. Alvarez, M.D.","Gastroenterologist

in San Antonio, TX",2833 Babcock Rd,"San Antonio,",TX,78229
764,"Belinda Ramirez, M.D.","Gastroenterologist

in San Antonio, TX",2833 Babcock Rd,"San Antonio,",TX,78229
765,"Kevin Franklin, M.D.","Gastroenterologist

in San Antonio, TX",520 E Euclid Ave,"San Antonio,",TX,78212
766,"Ernesto Guerra Jr., M.D.","Gastroenterologist

in San Antonio, TX",520 E Euclid Ave,"San Antonio,",TX,78212
767,"Richard L. Otero, M.D.","Gastroenterologist

in San Antonio, TX",520 E Euclid Ave,"San Antonio,",TX,78212
768,"Antonio Serna, M.D.","Gastroenterologist

in San Antonio, TX",520 E Euclid Ave,"San Antonio,",TX,78212
769,"Mohammad Taheri, M.D.","Gastroenterologist

in San Antonio, TX",520 E Euclid Ave,"San Antonio,",TX,78212
770,"Ravi Ganeshappa, M.D.","Gastroenterologist

in San Antonio, TX",621 Camden St,"San Antonio,",TX,78215
771,"Amit Goyal, M.D.","Gastroenterologist

in San Antonio, TX",621 Camden St,"San Antonio,",TX,78215
772,"Meher Sindhoora Mavuram, M.D.","Gastroenterologist

in San Antonio, TX",621 Camden St,"San Antonio,",TX,78215
773,"Melissa Medina, N.P.","Nurse Practitioner

in San Antonio, TX",621 Camden St,"San Antonio,",TX,78215
774,"Hazel Pascual-Gonzales, N.P.","Nurse Practitioner

in San Antonio, TX",621 Camden St,"San Antonio,",TX,78215
775,"Jan Carlos Prazak, M.D.","Gastroenterologist

in San Antonio, TX",621 Camden St,"San Antonio,",TX,78215
776,"Muhammad Ali, M.D.","Gastroenterologist

in San Antonio, TX",11212 State Hwy 151,"San Antonio,",TX,78251
777,"Abhishek Challa, M.D.","Gastroenterologist

in San Antonio, TX",11212 State Hwy 151,"San Antonio,",TX,78251
778,"Lyle Hurwitz, M.D.","Gastroenterologist

in Wellington, FL",1397 Medical Park Boulevard,"Wellington,",FL,33414
779,"Melissa Mechler, FNP-BC","Family Nurse Practitioner

in Wellington, FL",1397 Medical Park Blvd,"Wellington,",FL,33414
780,"Miles Medrano, M.D.","Gastroenterologist

in Wellington, FL",1397 Medical Park Blvd,"Wellington,",FL,33414
781,"Thomas Rosenfield, M.D.","Gastroenterologist

in Wellington, FL",1397 Medical Park Blvd,"Wellington,",FL,33414
782,"Frederick Sherman, M.D.","Gastroenterologist

in Wellington, FL",1397 Medical Park Boulevard,"Wellington,",FL,33414
783,"Taryn Silverstein, D.O.","Gastroenterologist

in Wellington, FL",1397 Medical Park Blvd,"Wellington,",FL,33414
784,"Todd Simon, D.O.","Gastroenterologist

in Wellington, FL",1397 Medical Park Blvd,"Wellington,",FL,33414
785,"Seth Steinberg, M.D.","Gastroenterologist

in Wellington, FL",1397 Medical Park Blvd,"Wellington,",FL,33414
786,"Crista Ulteig, M.D.","Gastroenterologist

in Wellington, FL",1397 Medical Park Blvd,"Wellington,",FL,33414
787,"Christopher C. Canale, M.D.","Gastroenterologist

in Bountiful, UT",620 E Medical Drive,"Bountiful,",UT,84010
788,"Brett W. Doxey, M.D.","Gastroenterologist

in Bountiful, UT",620 E Medical Drive,"Bountiful,",UT,84010
789,"Brooke Jorgensen, PA","Physicians Assistant

in Bountiful, UT",620 E Medical Drive,"Bountiful,",UT,84010
790,"D. Rayburn Moore, M.D.","Gastroenterologist

in Bountiful, UT",620 E Medical Drive,"Bountiful,",UT,84010
791,"Allison Venner, M.D.","Gastroenterologist

in Bountiful, UT",620 E Medical Drive,"Bountiful,",UT,84010
792,"Mellissa Yamashiro, PA-C","Physicians Assistant

in Bountiful, UT",620 E Medical Drive,"Bountiful,",UT,84010
793,"Oscar A. Batista, M.D.","Gastroenterologist

in Salt Lake City, UT",6360 S 3000 E,"Salt Lake City,",UT,84121
794,"Mark E. Boschert, M.D.","Gastroenterologist

in Salt Lake City, UT",6360 S 3000 E,"Salt Lake City,",UT,84121
795,"Peter C. Fenton, M.D.","Gastroenterologist

in Salt Lake City, UT",6360 S 3000 E,"Salt Lake City,",UT,84121
796,"Edward J. Frech, M.D.","Gastroenterologist

in Salt Lake City, UT",6360 S 3000 E,"Salt Lake City,",UT,84121
797,"Gordon Harmston, M.D.","Gastroenterologist

in Salt Lake City, UT",6360 S 3000 E,"Salt Lake City,",UT,84121
798,"Robert G. Jones, M.D.","Gastroenterologist

in Salt Lake City, UT",6360 S 3000 E,"Salt Lake City,",UT,84121
799,"Chaya Krishnamurthy, M.D.","Gastroenterologist

in Salt Lake City, UT",6360 S 3000 E,"Salt Lake City,",UT,84121
800,"Abbie Siebenhaar, PA-C","Physicians Assistant

in Salt Lake City, UT",6360 S 3000 E,"Salt Lake City,",UT,84121
801,"Robert S.  Bridge Jr., M.D.","Gastroenterologist

in Salt Lake City, UT",1187 E 3900 S,"Salt Lake City,",UT,84124
802,"Nathan Kwak, M.D.","Gastroenterologist

in Salt Lake City, UT",1187 E 3900 S,"Salt Lake City,",UT,84124
803,"Christopher I. Maxwell, M.D.","Gastroenterologist

in Salt Lake City, UT",1187 E 3900 S,"Salt Lake City,",UT,84124
804,"PJ Pedersen, M.D.","Gastroenterologist

in Salt Lake City, UT",1187 E 3900 S,"Salt Lake City,",UT,84124
805,"Allison Sabin, PA-C","Physicians Assistant

in Salt Lake City, UT",1187 E 3900 S,"Salt Lake City,",UT,84124
806,"D. Brad Trowbridge, M.D.","Gastroenterologist

in Salt Lake City, UT",1187 E 3900 S,"Salt Lake City,",UT,84124
807,"Rebecca Voaklander, M.D.","Gastroenterologist

in Salt Lake City, UT",1187 E 3900 S,"Salt Lake City,",UT,84124
808,"Jason C. Wills, M.D.","Gastroenterologist

in Salt Lake City, UT",1187 E 3900 S,"Salt Lake City,",UT,84124
809,"James W. Bown, M.D.","Gastroenterologist

in St. George, UT",368 E Riverside Drive,"St. George,",UT,84790
810,"George Jeung, D.O.","Gastroenterologist

in St. George, UT",368 E Riverside Drive,"St. George,",UT,84790
811,"Nekenzie Jones, NP","Nurse Practitioner

in St. George, UT",368 E Riverside Drive,"St. George,",UT,84790
812,"Brien Miller, D.O.","Gastroenterologist

in St. George, UT",368 E Riverside Drive,"St. George,",UT,84790
813,"Ashlee Walker, NP","Nurse Practitioner

in St. George, UT",368 E Riverside Drive,"St. George,",UT,84790
814,"Shauna Binette, ANP-C","Advanced Nurse Practitioner

in Mesa, AZ",6020 E Arbor Ave,"Mesa,",AZ,85206
815,"Andrew K. Collins, M.D.","Gastroenterologist

in Mesa, AZ",6020 E Arbor Ave,"Mesa,",AZ,85206
816,"Craig Stein, M.D.","Gastroenterologist

in Mesa, AZ",6020 E Arbor Ave,"Mesa,",AZ,85206
817,"Ramsey K. Umar, M.D.","Gastroenterologist

in Mesa, AZ",6020 E Arbor Ave,"Mesa,",AZ,85206
818,"Lindsay Van Dam, ACNP-C","Acute Nurse Practitioner

in Mesa, AZ",6020 E Arbor Ave,"Mesa,",AZ,85206
819,"Jordan Vulcano, D.O.","Gastroenterologist

in Mesa, AZ",6020 E Arbor Ave,"Mesa,",AZ,85206
820,"George J. Walker, M.D.","Gastroenterologist

in Mesa, AZ",6020 E Arbor Ave,"Mesa,",AZ,85206
821,"Brian Fung, M.D.","Gastroenterologist

in Queen Creek, AZ",21321 E Ocotillo Rd,"Queen Creek,",AZ,85142
822,"Andrew J. Grade, M.D.","Gastroenterologist

in Queen Creek, AZ",21321 E Ocotillo Rd,"Queen Creek,",AZ,85142
823,"Nilay Kavathia, M.D.","Gastroenterologist

in Queen Creek, AZ",21321 E Ocotillo Rd,"Queen Creek,",AZ,85142
824,"Sumir M. Patel, M.D.","Gastroenterologist

in Queen Creek, AZ",21321 E Ocotillo Rd,"Queen Creek,",AZ,85142
825,"Daniel A. Meline, M.D.","Gastroenterologist

in Scottsdale, AZ",10752 North 89th Place,"Scottsdale,",AZ,85260
826,"Nayan Patel, D.O.","Gastroenterologist

in Scottsdale, AZ",10752 North 89th Place,"Scottsdale,",AZ,85260
827,"Anil Seetharam, M.D.","Gastroenterologist

in Scottsdale, AZ",10752 North 89th Place,"Scottsdale,",AZ,85260
828,"Gary Goldstein, M.D.","Gastroenterologist

in Tucson, AZ",6630 E Carondelet Drive,"Tucson,",AZ,85710
829,"Elisa Faybush, M.D.","Gastroenterologist

in Mesa, AZ",3048 E Baseline Rd,"Mesa,",AZ,85204
830,"Cristiana Bortuzzo, M.D.","Gastroenterologist

in Tucson, AZ",7490 N Oracle Rd.,"Tucson,",AZ,85704
831,"Rohit V. Mahajani, M.D.","Gastroenterologist

in Gilbert, AZ",201 W Guadalupe Rd,"Gilbert,",AZ,85233
832,"Shifat Ahmed, M.D.","Gastroenterologist

in Phoenix, AZ",3815 E Bell Rd,"Phoenix,",AZ,85032
833,"Michael F. Foley, D.O.","Gastroenterologist

in Phoenix, AZ",3815 E Bell Rd,"Phoenix,",AZ,85032
834,"Mark D. Gulinson, M.D.","Gastroenterologist

in Phoenix, AZ",3815 E Bell Rd,"Phoenix,",AZ,85032
835,"Ronald J. Hauptman, M.D.","Gastroenterologist

in Phoenix, AZ",3815 E Bell Rd,"Phoenix,",AZ,85032
836,"John J. Wells, M.D.","Gastroenterologist

in Phoenix, AZ",3815 E Bell Rd,"Phoenix,",AZ,85032
837,"Sirish Rao, M.D.","Gastroenterologist

in Scottsdale, AZ",5111 N. Scottsdale Rd,"Scottsdale,",AZ,85250
838,"Prabhakar Swaroop, M.D.","Gastroenterologist

in Scottsdale, AZ",5111 N. Scottsdale Rd,"Scottsdale,",AZ,85250
839,"Sarabdeep Mann, M.D.","Gastroenterologist

in Mesa, AZ",603 W. Baseline Rd,"Mesa,",AZ,85210
840,"Rebecca  McCollaum, FNP-C","Family Nurse Practitioner

in Mesa, AZ",603 W. Baseline Rd,"Mesa,",AZ,85210
841,"Laurie Peterson, PA-C","Physician Assistant 

in Mesa, AZ",603 W. Baseline Rd,"Mesa,",AZ,85210
842,"Mary A. Atia, M.D.","Gastroenterologist

in Phoenix, AZ",20033 N 19th Ave,"Phoenix,",AZ,85027
843,"Jodie K. Labowitz, M.D.","Gastroenterologist

in Phoenix, AZ",20033 N 19th Ave,"Phoenix,",AZ,85027
844,"Eugene Verkhovsky, M.D.","Gastroenterologist

in Phoenix, AZ",20033 N 19th Ave,"Phoenix,",AZ,85027
845,"James Burgess, M.D.","Gastroenterologist

in Chandler, AZ",600 South Dobson Road,"Chandler,",AZ,85244
846,"Brendan Levy, M.D.","Gastroenterologist

in Chandler, AZ",600 South Dobson Road,"Chandler,",AZ,85244
847,"Gregory Nguyenduc, M.D.","Gastroenterologist

in Chandler, AZ",600 South Dobson Road,"Chandler,",AZ,85244
848,"Lyn Nhoung, NP-BC","Nurse Practitioner

in Chandler, AZ",600 South Dobson Road,"Chandler,",AZ,85244
849,"Abraham Panossian, M.D.","Gastroenterologist

in Chandler, AZ",600 South Dobson Road,"Chandler,",AZ,85244
850,"Swarnjit Singh, M.D.","Gastroenterologist

in Chandler, AZ",600 South Dobson Road,"Chandler,",AZ,85244
851,"Radhika Babaria, M.D.","Gastroenterologist

in Phoenix, AZ",2222 E. Highland Ave,"Phoenix,",AZ,85016
852,"Brenda Dennert, M.D.","Gastroenterologist

in Phoenix, AZ",2222 E. Highland Ave,"Phoenix,",AZ,85016
853,"Barbara MacCollum, M.D.","Gastroenterologist

in Phoenix, AZ",2222 E. Highland Ave,"Phoenix,",AZ,85016
854,"Douglas J. Schwartz, M.D.","Gastroenterologist

in Phoenix, AZ",2222 E. Highland Ave,"Phoenix,",AZ,85016
855,"David J. Drewitz, M.D.","Gastroenterologist

in Phoenix, AZ",349 E Coronado Rd,"Phoenix,",AZ,85004
856,"Michael Mills, M.D.","Gastroenterologist

in Phoenix, AZ",349 E Coronado Rd,"Phoenix,",AZ,85004
857,"Adam Randolph, M.D.","Gastroenterologist

in Phoenix, AZ",349 E Coronado Rd,"Phoenix,",AZ,85004
858,"Shiva K. Ratuapli, M.D.","Gastroenterologist

in Phoenix, AZ",349 E Coronado Rd,"Phoenix,",AZ,85004
859,"Eugene F. Tharalson, M.D.","Gastroenterologist

in Phoenix, AZ",349 E Coronado Rd,"Phoenix,",AZ,85004
860,"Keng-Yu Chuang, M.D.","Gastroenterologist

in Glendale, AZ",5823 W Eugie Ave,"Glendale,",AZ,85304
861,"Steven R. Kanner, M.D.","Gastroenterologist

in Glendale, AZ",5823 W Eugie Ave,"Glendale,",AZ,85304
862,"Mahesh Mokhashi, M.D.","Gastroenterologist

in Glendale, AZ",5823 W Eugie Ave,"Glendale,",AZ,85304
863,"Michael J. Yanish, M.D.","Gastroenterologist

in Glendale, AZ",5823 W Eugie Ave,"Glendale,",AZ,85304
864,"Parag H. Chokshi, M.D.","Gastroenterologist

in Peoria, AZ",9836 W Yearling Rd,"Peoria,",AZ,85383
865,"Brett Hughes, M.D.","Gastroenterologist

in Peoria, AZ",9836 W Yearling Rd,"Peoria,",AZ,85383
866,"Daryl Hutchinson, M.D.","Gastroenterologist

in Peoria, AZ",9836 W Yearling Rd,"Peoria,",AZ,85383
867,"Ramkrishna R. Kothur, M.D.","Gastroenterologist

in Peoria, AZ",9836 W Yearling Rd,"Peoria,",AZ,85383
868,"Yvette Lam, M.D.","Gastroenterologist

in Peoria, AZ",9836 W Yearling Rd,"Peoria,",AZ,85383
869,"Chirag D. Trivedi, D.O.","Gastroenterologist

in Peoria, AZ",9836 W Yearling Rd,"Peoria,",AZ,85383
870,"Kimberly Carter, PA-C","Physician Assistant

in Phoenix, AZ",15215 S. 48th Street,"Phoenix,",AZ,85044
871,"Joseph David, M.D.","Gastroenterologist

in Phoenix, AZ",15215 S. 48th Street,"Phoenix,",AZ,85044
872,"Bridget Cervantes, PA-C","Certified Physician Assistant

in Sun City, AZ",13640 N 99th Ave,"Sun City,",AZ,85351
873,"Raj C. Butani, M.D.","Gastroenterologist

in Issaquah, WA","1301 4th Ave, NW","Issaquah,",WA,98027
874,"Annie Hong, M.D.","Gastroenterologist

in Issaquah, WA",1301 4th Ave NW,"Issaquah,",WA,98027
875,"Kalle Kang, M.D.","Gastroenterologist

in Issaquah, WA",1301 4th Ave NW,"Issaquah,",WA,98027
876,"Sang U. Kim, M.D.","Gastroenterologist

in Issaquah, WA","1301 4th Ave, NW","Issaquah,",WA,98027
877,"Aparna Kulkarni, M.D.","Gastroenterologist

in Issaquah, WA","1301 4th Ave, NW","Issaquah,",WA,98027
878,"Edwin J. Lai, M.D.","Gastroenterologist

in Issaquah, WA","1301 4th Ave, NW","Issaquah,",WA,98027
879,"Venkatachala Mohan, M.D.","Gastroenterologist

in Issaquah, WA",1301 4th Ave NW,"Issaquah,",WA,98027
880,"Georgia M. Rees-Lui, M.D.","Gastroenterologist

in Issaquah, WA","1301 4th Ave, NW","Issaquah,",WA,98027
881,"Roanne R. Selinger, M.D.","Gastroenterologist

in Issaquah, WA","1301 4th Ave, NW","Issaquah,",WA,98027
882,"Eric W. Yap, M.D.","Gastroenterologist

in Issaquah, WA","1301 4th Ave, NW","Issaquah,",WA,98027
883,"Justin Chapin, PA-C","Physician Assistant

in Kent, WA",17700 Se 272nd Street,"Kent,",WA,98042
884,"Charlotte Duvall, PA-C","Physician Assistant

in Kent, WA",17700 Se 272nd Street,"Kent,",WA,98042
885,"Shaily Jain, M.D.","Gastroenterologist

in Kent, WA",17700 Se 272nd Street,"Kent,",WA,98042
886,"Kevin K. Leung, M.D.","Gastroenterologist

in Kent, WA",17700 Se 272nd Street,"Kent,",WA,98042
887,"Jesse MacDonald, MSN, FNP-C","Nurse Practitioner

in Kent, WA",17700 Se 272nd Street,"Kent,",WA,98042
888,"Kathryn Phillips, PA-C","Physician Assistant

in Kent, WA",17700 Se 272nd Street,"Kent,",WA,98042
889,"Karen Shively, ARNP","Advanced Nurse Practitioner

in Kent, WA",17700 Se 272nd Street,"Kent,",WA,98042
890,"Craig Ferguson, ARNP","Advanced Nurse Practitioner

in Bellevue, WA",1135 116th Ave NE,"Bellevue,",WA,98004
891,"Yi Liu, ARNP","Advanced Nurse Practitioner

in Bellevue, WA",1135 116th Ave NE,"Bellevue,",WA,98004
892,"Julie Morris, ARNP","Advanced Nurse Practitioner

in Bellevue, WA",1135 116th Ave NE,"Bellevue,",WA,98004
893,"Nicholas  Procaccini, M.D.","Gastroenterologist

in Bellevue, WA",1135 116th Ave NE,"Bellevue,",WA,98004
894,"Abhishek Agarwal, M.D.","Gastroenterologist

in Puyallup, WA","11216 Sunrise Blvd, Est","Puyallup,",WA,98374
895,"Fassil Belay, PA-C","Physician Assistant

in Puyallup, WA","11216 Sunrise Blvd, Est","Puyallup,",WA,98374
896,"Shayla Fawcett, PA-C","Physician Assistant

in Puyallup, WA","11216 Sunrise Blvd, Est","Puyallup,",WA,98374
897,"Jennifer Higa, M.D.","Gastroenterologist

in Puyallup, WA","11216 Sunrise Blvd, Est","Puyallup,",WA,98374
898,"Rajesh Manam, M.D.","Gastroenterologist

in Puyallup, WA","11216 Sunrise Blvd, Est","Puyallup,",WA,98374
899,"Oussama H. Moussan, M.D.","Gastroenterologist

in Puyallup, WA","11216 Sunrise Blvd, Est","Puyallup,",WA,98374
900,"Jeremiah V. Ojeaburu, M.D.","Gastroenterologist

in Puyallup, WA","11216 Sunrise Blvd, Est","Puyallup,",WA,98374
901,"Jason M. Sugar, M.D.","Gastroenterologist

in Puyallup, WA","11216 Sunrise Blvd, Est","Puyallup,",WA,98374
902,"Andora Azabache, PA-C","Physician Assistant

in Puyallup, WA",1703 S Meridian,"Puyallup,",WA,98371
903,"Olga Fedyuk, ARNP","Advanced Nurse Practitioner

in Puyallup, WA",1703 S Meridian,"Puyallup,",WA,98371
904,"Veaceslav Glijin, PA, MCHS","Physician Assistant

in Puyallup, WA",1703 S Meridian,"Puyallup,",WA,98371
905,"Vivian Sharp, PA-C","Physician Assistant

in Puyallup, WA",1703 S Meridian,"Puyallup,",WA,98371
906,"Nick H. Sun, D.O.","Gastroenterologist

in Puyallup, WA",1703 S Meridian,"Puyallup,",WA,98371
907,"Vera Grant, PA-C","Physician Assistant

in Federal Way, WA",33915 1st Way S,"Federal Way,",WA,98003
