name,distance,moving_time,elapsed_time,gear_id,total_elevation_gain,type,sport_type,average_speed,max_speed,summary_polyline,start_date,timezone,elev_high,elev_low,average_heartrate,max_heartrate,average_cadence,moving_hours,moving_mins,elapsed_hours,elapsed_mins,total_moving_time,total_elapsed_time,average_pace
Morning Hike,3.073300966,69.55,100.85,0,61.8,Hike,Hike,2.7,17.7,0,2019-01-01T12:54:23Z,(GMT-05:00) America/New_York,453.8,156.8,0.0,0.0,52.5,1.0,9.549999999999997,1.0,40.849999999999994,69.55,100.85,32:49
Morning Hike,1.6969642010000001,46.8,48.11666666666667,0,275.0,Hike,Hike,2.2,13.6,0,2019-01-01T11:34:26Z,(GMT-05:00) America/New_York,409.4,153.4,0.0,0.0,56.0,0.0,46.8,0.0,48.11666666666667,46.8,48.11666666666667,28:21
Afternoon Run,2.011377927,19.716666666666665,25.733333333333334,0,46.0,Run,Run,6.1,10.3,0,2018-12-30T18:16:58Z,(GMT-05:00) America/New_York,51.8,35.2,0.0,0.0,81.0,0.0,19.716666666666665,0.0,25.733333333333334,19.716666666666665,25.733333333333334,12:48
Morning Hike,10.716785637000001,248.43333333333334,266.71666666666664,0,769.6,Hike,Hike,2.6,8.7,0,2018-12-29T14:41:46Z,(GMT-05:00) America/New_York,445.4,63.2,0.0,0.0,51.6,4.0,8.433333333333337,4.0,26.71666666666664,248.43333333333334,266.71666666666664,24:53
Lunch Run,2.028154944,19.733333333333334,25.383333333333333,0,36.4,Run,Run,6.2,7.6,0,2018-12-28T17:46:33Z,(GMT-05:00) America/New_York,54.0,38.4,0.0,0.0,79.5,0.0,19.733333333333334,0.0,25.383333333333333,19.733333333333334,25.383333333333333,12:31
Afternoon Run,1.48507669,14.733333333333333,18.583333333333332,0,36.0,Run,Run,6.0,8.5,0,2018-12-21T19:39:27Z,(GMT-05:00) America/New_York,52.0,37.6,0.0,0.0,78.9,0.0,14.733333333333333,0.0,18.583333333333332,14.733333333333333,18.583333333333332,12:31
Afternoon Run,1.092991589,9.533333333333333,16.116666666666667,0,29.8,Run,Run,6.9,11.2,0,2018-12-15T21:07:22Z,(GMT-05:00) America/New_York,51.8,37.2,0.0,0.0,81.4,0.0,9.533333333333333,0.0,16.116666666666667,9.533333333333333,16.116666666666667,14:45
Afternoon Run,1.131516591,9.966666666666667,17.766666666666666,0,42.4,Run,Run,6.8,10.7,0,2018-12-10T18:32:38Z,(GMT-05:00) America/New_York,46.0,26.0,0.0,0.0,81.5,0.0,9.966666666666667,0.0,17.766666666666666,9.966666666666667,17.766666666666666,15:42
Lunch Run,0.364123406,3.216666666666667,9.716666666666667,0,6.2,Run,Run,6.8,9.4,0,2018-12-09T17:29:46Z,(GMT-05:00) America/New_York,-86.2,-91.4,0.0,0.0,81.6,0.0,3.216666666666667,0.0,9.716666666666667,3.216666666666667,9.716666666666667,26:41
Afternoon Run,1.2110520790000001,11.433333333333334,20.3,0,31.8,Run,Run,6.4,8.9,0,2018-12-01T21:30:09Z,(GMT-05:00) America/New_York,-91.2,-106.6,0.0,0.0,80.9,0.0,11.433333333333334,0.0,20.3,11.433333333333334,20.3,16:46
Lunch Run,1.024019408,9.633333333333333,27.2,0,38.2,Run,Run,6.4,10.7,0,2018-11-24T17:38:36Z,(GMT-05:00) America/New_York,-98.0,-115.8,0.0,0.0,81.0,0.0,9.633333333333333,0.0,27.2,9.633333333333333,27.2,26:34
Morning Run,0.47534881500000004,4.5,11.416666666666666,0,14.6,Run,Run,6.3,9.4,0,2018-11-22T15:40:55Z,(GMT-05:00) America/New_York,51.8,40.4,0.0,0.0,81.1,0.0,4.5,0.0,11.416666666666666,4.5,11.416666666666666,24:01
Afternoon Run,0.632555678,6.65,28.216666666666665,0,3.4,Run,Run,5.7,8.5,0,2018-11-17T20:03:10Z,(GMT-05:00) America/New_York,21.6,15.6,0.0,0.0,79.9,0.0,6.65,0.0,28.216666666666665,6.65,28.216666666666665,44:36
Afternoon Run,0.482805267,4.733333333333333,21.083333333333332,0,3.0,Run,Run,6.1,9.4,0,2018-11-10T20:43:45Z,(GMT-05:00) America/New_York,22.8,16.4,0.0,0.0,79.8,0.0,4.733333333333333,0.0,21.083333333333332,4.733333333333333,21.083333333333332,43:40
Afternoon Ride,7.440917725,45.55,49.05,0,25.6,Ride,Ride,9.8,15.4,0,2018-10-13T18:38:01Z,(GMT-05:00) America/New_York,-1.4,-8.8,0.0,0.0,0.0,0.0,45.55,0.0,49.05,45.55,49.05,6:36
Cruising on ze cruiser ,6.9028104390000005,47.333333333333336,48.18333333333333,0,0.0,Ride,Ride,8.8,16.6,0,2018-07-07T19:16:28Z,(GMT-05:00) America/New_York,44.8,43.6,0.0,0.0,94.0,0.0,47.333333333333336,0.0,48.18333333333333,47.333333333333336,48.18333333333333,6:59
Columbia trail,31.057986693,181.2,196.91666666666666,0,1108.4,Ride,Ride,10.3,30.9,0,2018-07-03T14:50:41Z,(GMT-05:00) America/New_York,200.2,59.6,0.0,0.0,95.1,3.0,1.1999999999999886,3.0,16.916666666666657,181.2,196.91666666666666,6:20
Morning Run,8.540123024,165.63333333333333,181.33333333333334,0,538.4,Run,Run,3.1,10.5,0,2018-06-30T12:37:03Z,(GMT-05:00) America/New_York,457.2,93.0,0.0,0.0,56.9,2.0,45.633333333333326,3.0,1.3333333333333428,165.63333333333333,181.33333333333334,21:14
Morning Run,2.496047307,23.416666666666668,23.533333333333335,0,84.4,Run,Run,6.4,8.5,0,2018-06-20T11:00:25Z,(GMT-05:00) America/New_York,55.8,40.6,0.0,0.0,79.9,0.0,23.416666666666668,0.0,23.533333333333335,23.416666666666668,23.533333333333335,9:26
Morning Run,3.98920182,38.85,38.95,0,70.2,Run,Run,6.2,8.5,0,2018-06-19T10:47:42Z,(GMT-05:00) America/New_York,53.4,34.6,0.0,0.0,79.8,0.0,38.85,0.0,38.95,38.85,38.95,9:46
Morning Run,7.989588318,75.48333333333333,86.83333333333333,0,423.2,Run,Run,6.4,9.2,0,2018-06-17T14:04:32Z,(GMT-05:00) America/New_York,54.8,11.6,0.0,0.0,81.3,1.0,15.483333333333334,1.0,26.83333333333333,75.48333333333333,86.83333333333333,10:52
Morning Run,4.985259533,45.46666666666667,46.93333333333333,0,98.0,Run,Run,6.6,10.1,0,2018-06-16T14:51:19Z,(GMT-05:00) America/New_York,18.2,-6.8,0.0,0.0,80.4,0.0,45.46666666666667,0.0,46.93333333333333,45.46666666666667,46.93333333333333,9:25
Morning Run,1.552184758,14.9,15.016666666666667,0,63.6,Run,Run,6.3,8.5,0,2018-06-13T10:52:45Z,(GMT-05:00) America/New_York,53.4,34.8,0.0,0.0,80.4,0.0,14.9,0.0,15.016666666666667,14.9,15.016666666666667,9:40
Morning Run,3.9879590780000003,39.06666666666667,39.18333333333333,0,66.8,Run,Run,6.1,7.6,0,2018-06-12T10:45:10Z,(GMT-05:00) America/New_York,52.8,29.6,0.0,0.0,78.9,0.0,39.06666666666667,0.0,39.18333333333333,39.06666666666667,39.18333333333333,9:50
Lunch Run,5.984424101,56.3,58.333333333333336,0,497.4,Run,Run,6.4,9.4,0,2018-06-10T16:10:01Z,(GMT-05:00) America/New_York,27.8,9.0,0.0,0.0,79.8,0.0,56.3,0.0,58.333333333333336,56.3,58.333333333333336,9:45
Back at it! 9 weeks to go!,3.981123997,38.05,39.483333333333334,0,101.0,Run,Run,6.3,8.9,0,2018-06-09T19:17:17Z,(GMT-05:00) America/New_York,16.2,6.2,0.0,0.0,79.1,0.0,38.05,0.0,39.483333333333334,38.05,39.483333333333334,9:55
World’s End 100k (until the watch died),46.443754024,688.6833333333333,748.3166666666667,0,5071.4,Run,Run,4.0,10.3,0,2018-06-02T09:00:10Z,(GMT-05:00) America/New_York,598.0,-149.0,0.0,0.0,68.3,11.0,28.68333333333328,12.0,28.31666666666672,688.6833333333333,748.3166666666667,16:07
Morning Run,1.9902513130000001,20.633333333333333,20.716666666666665,0,48.6,Run,Run,5.8,8.1,0,2018-05-29T10:47:06Z,(GMT-05:00) America/New_York,42.8,27.8,0.0,0.0,80.6,0.0,20.633333333333333,0.0,20.716666666666665,20.633333333333333,20.716666666666665,10:25
Afternoon Run,3.989823191,40.1,41.95,0,53.2,Run,Run,6.0,10.3,0,2018-05-27T18:30:06Z,(GMT-05:00) America/New_York,-25.6,-72.0,0.0,0.0,81.6,0.0,40.1,0.0,41.95,40.1,41.95,10:31
Morning Run,10.44524651,100.6,141.15,0,221.2,Run,Run,6.2,8.9,0,2018-05-26T14:19:44Z,(GMT-05:00) America/New_York,65.0,19.0,0.0,0.0,81.6,1.0,40.599999999999994,2.0,21.150000000000006,100.6,141.15,13:31
Evening Run,3.985473594,35.05,35.05,0,96.0,Run,Run,6.8,9.4,0,2018-05-24T23:37:04Z,(GMT-05:00) America/New_York,57.0,35.8,0.0,0.0,81.9,0.0,35.05,0.0,35.05,35.05,35.05,8:48
Morning Run,6.026677329,55.88333333333333,56.75,0,265.8,Run,Run,6.5,9.2,0,2018-05-23T10:29:17Z,(GMT-05:00) America/New_York,56.2,20.8,0.0,0.0,81.3,0.0,55.88333333333333,0.0,56.75,55.88333333333333,56.75,9:25
Afternoon Run,2.988173139,25.4,26.516666666666666,0,51.2,Run,Run,7.1,11.2,0,2018-05-20T18:11:42Z,(GMT-05:00) America/New_York,60.8,38.6,0.0,0.0,84.1,0.0,25.4,0.0,26.516666666666666,25.4,26.516666666666666,8:52
Lunch Run,3.588417525,34.31666666666667,41.233333333333334,0,12.4,Run,Run,6.3,8.5,0,2018-05-19T15:48:30Z,(GMT-05:00) America/New_York,24.0,14.8,0.0,0.0,82.3,0.0,34.31666666666667,0.0,41.233333333333334,34.31666666666667,41.233333333333334,11:29
Evening Run,2.98879451,26.883333333333333,27.066666666666666,0,54.8,Run,Run,6.7,9.8,0,2018-05-17T23:00:10Z,(GMT-05:00) America/New_York,53.6,36.8,0.0,0.0,79.5,0.0,26.883333333333333,0.0,27.066666666666666,26.883333333333333,27.066666666666666,9:03
Morning Run,17.98869045,297.3666666666667,328.26666666666665,0,1354.6,Run,Run,3.6,13.9,0,2018-05-11T14:48:13Z,(GMT-05:00) America/New_York,579.4,205.4,0.0,0.0,63.2,4.0,57.366666666666674,5.0,28.26666666666665,297.3666666666667,328.26666666666665,18:15
Morning Run,14.172851139,283.05,333.6666666666667,0,1448.4,Run,Run,3.0,7.4,0,2018-05-09T11:35:54Z,(GMT-05:00) America/New_York,1686.0,608.4,0.0,0.0,56.0,4.0,43.05000000000001,5.0,33.666666666666686,283.05,333.6666666666667,23:33
Charlie’s Bunion + the Jump off,11.368603816,219.1,282.7,0,877.8,Run,Run,3.1,13.4,0,2018-05-08T12:43:30Z,(GMT-05:00) America/New_York,1880.0,1546.4,0.0,0.0,56.9,3.0,39.099999999999994,4.0,42.69999999999999,219.1,282.7,24:52
Chimney tops,3.6430981730000003,73.16666666666667,94.63333333333334,0,416.8,Run,Run,3.0,7.4,0,2018-05-08T10:48:02Z,(GMT-05:00) America/New_York,1431.4,1041.0,0.0,0.0,55.2,1.0,13.166666666666671,1.0,34.63333333333334,73.16666666666667,94.63333333333334,25:59
LeConte,12.186328052,245.53333333333333,335.28333333333336,0,1000.8,Run,Run,3.0,10.3,0,2018-05-07T10:44:16Z,(GMT-05:00) America/New_York,2014.0,1177.8,0.0,0.0,54.9,4.0,5.533333333333331,5.0,35.28333333333336,245.53333333333333,335.28333333333336,27:31
Clingmans Dome + AT,6.020463619,112.38333333333334,166.31666666666666,0,469.0,Run,Run,3.2,39.8,0,2018-05-06T21:14:06Z,(GMT-05:00) America/New_York,2037.4,1882.8,0.0,0.0,55.5,1.0,52.38333333333334,2.0,46.31666666666666,112.38333333333334,166.31666666666666,27:38
Frozen Head Fun,12.436119194,216.55,245.4,0,1116.4,Run,Run,3.4,10.7,0,2018-05-05T16:28:26Z,(GMT-05:00) America/New_York,1034.2,432.2,0.0,0.0,61.9,3.0,36.55000000000001,4.0,5.400000000000006,216.55,245.4,19:44
Evening Run,4.987745017,46.35,46.53333333333333,0,266.2,Run,Run,6.5,11.6,0,2018-05-03T23:40:16Z,(GMT-05:00) America/New_York,57.2,31.2,0.0,0.0,79.4,0.0,46.35,0.0,46.53333333333333,46.35,46.53333333333333,9:20
Morning Run,5.986288214,54.75,57.766666666666666,0,513.4,Run,Run,6.6,9.4,0,2018-05-02T10:31:26Z,(GMT-05:00) America/New_York,63.0,16.8,0.0,0.0,80.3,0.0,54.75,0.0,57.766666666666666,54.75,57.766666666666666,9:39
Morning Run,3.989823191,38.3,38.416666666666664,0,87.6,Run,Run,6.3,9.8,0,2018-05-01T10:42:28Z,(GMT-05:00) America/New_York,60.2,38.0,0.0,0.0,80.2,0.0,38.3,0.0,38.416666666666664,38.3,38.416666666666664,9:38
Sunday Funday,8.985646031,82.65,84.15,0,176.8,Run,Run,6.5,10.7,0,2018-04-29T16:36:46Z,(GMT-05:00) America/New_York,67.6,22.2,0.0,0.0,80.5,1.0,22.650000000000006,1.0,24.150000000000006,82.65,84.15,9:22
Morning Run,5.980074504,55.766666666666666,57.3,0,49.0,Run,Run,6.4,10.7,0,2018-04-28T14:35:41Z,(GMT-05:00) America/New_York,26.2,13.8,0.0,0.0,79.7,0.0,55.766666666666666,0.0,57.3,55.766666666666666,57.3,9:35
Evening Run,3.98298811,35.86666666666667,37.11666666666667,0,88.4,Run,Run,6.7,10.5,0,2018-04-26T23:06:41Z,(GMT-05:00) America/New_York,54.0,34.4,0.0,0.0,79.9,0.0,35.86666666666667,0.0,37.11666666666667,35.86666666666667,37.11666666666667,9:19
Evening Run,2.992522736,30.283333333333335,30.616666666666667,0,51.2,Run,Run,5.9,8.3,0,2018-04-25T23:20:04Z,(GMT-05:00) America/New_York,56.6,40.0,0.0,0.0,78.7,0.0,30.283333333333335,0.0,30.616666666666667,30.283333333333335,30.616666666666667,10:14
Hyner ,29.859983405,390.98333333333335,412.43333333333334,0,2294.4,Run,Run,4.6,12.3,0,2018-04-21T12:01:18Z,(GMT-05:00) America/New_York,653.4,194.6,0.0,0.0,70.4,6.0,30.98333333333335,6.0,52.43333333333334,390.98333333333335,412.43333333333334,13:49
Evening Run,2.985687655,26.433333333333334,26.583333333333332,0,64.2,Run,Run,6.8,10.5,0,2018-04-19T23:07:47Z,(GMT-05:00) America/New_York,66.6,39.6,0.0,0.0,80.4,0.0,26.433333333333334,0.0,26.583333333333332,26.433333333333334,26.583333333333332,8:54
Evening Run,3.9879590780000003,36.75,39.46666666666667,0,82.2,Run,Run,6.5,12.5,0,2018-04-17T22:55:12Z,(GMT-05:00) America/New_York,61.0,43.4,0.0,0.0,80.5,0.0,36.75,0.0,39.46666666666667,36.75,39.46666666666667,9:54
Evening Run,0.031689921,0.5166666666666667,0.5166666666666667,0,0.0,Run,Run,3.7,4.5,0,2018-04-17T22:53:09Z,(GMT-05:00) America/New_York,99.4,97.2,0.0,0.0,51.6,0.0,0.5166666666666667,0.0,0.5166666666666667,0.5166666666666667,0.5166666666666667,16:18
Morning Run,3.992930046,35.86666666666667,36.016666666666666,0,9.0,Run,Run,6.7,11.6,0,2018-04-14T14:45:20Z,(GMT-05:00) America/New_York,23.8,16.8,0.0,0.0,82.0,0.0,35.86666666666667,0.0,36.016666666666666,35.86666666666667,36.016666666666666,9:01
Evening Run,2.144972692,21.9,22.116666666666667,0,44.4,Run,Run,5.9,8.9,0,2018-04-06T23:03:29Z,(GMT-05:00) America/New_York,52.0,37.2,0.0,0.0,78.9,0.0,21.9,0.0,22.116666666666667,21.9,22.116666666666667,10:19
Afternoon Run,3.984230852,37.916666666666664,38.2,0,172.2,Run,Run,6.3,9.2,0,2018-04-04T20:25:55Z,(GMT-05:00) America/New_York,47.8,27.6,0.0,0.0,79.8,0.0,37.916666666666664,0.0,38.2,37.916666666666664,38.2,9:35
Morning Run,5.036833326,94.95,120.11666666666666,0,355.6,Run,Run,3.2,6.3,0,2018-04-03T14:07:47Z,(GMT-05:00) America/New_York,396.8,57.0,0.0,0.0,56.0,1.0,34.95,2.0,0.11666666666666003,94.95,120.11666666666666,23:51
Afternoon Run,5.021299051,99.65,145.3,0,402.2,Run,Run,3.0,10.5,0,2018-04-02T18:40:32Z,(GMT-05:00) America/New_York,398.4,46.2,0.0,0.0,54.2,1.0,39.650000000000006,2.0,25.30000000000001,99.65,145.3,28:56
Morning Run,7.192990696,138.31666666666666,247.3,0,585.0,Run,Run,3.1,7.4,0,2018-04-02T13:29:45Z,(GMT-05:00) America/New_York,278.0,-3.6,0.0,0.0,56.3,2.0,18.316666666666663,4.0,7.300000000000011,138.31666666666666,247.3,34:23
Evening Run,1.987765829,20.583333333333332,20.783333333333335,0,68.0,Run,Run,5.8,8.5,0,2018-03-30T22:35:36Z,(GMT-05:00) America/New_York,60.0,34.0,0.0,0.0,79.6,0.0,20.583333333333332,0.0,20.783333333333335,20.583333333333332,20.783333333333335,10:27
Morning Run,1.993358168,21.066666666666666,21.3,0,45.8,Run,Run,5.7,8.1,0,2018-03-28T10:59:23Z,(GMT-05:00) America/New_York,51.6,36.0,0.0,0.0,80.1,0.0,21.066666666666666,0.0,21.3,21.066666666666666,21.3,10:41
Morning Run,38.332998361,572.75,642.8666666666667,0,3810.8,Run,Run,4.0,19.5,0,2018-03-24T10:40:47Z,(GMT-05:00) America/New_York,465.8,92.4,0.0,0.0,66.9,9.0,32.75,10.0,42.866666666666674,572.75,642.8666666666667,16:46
Morning Run,2.993144107,29.05,29.05,0,69.2,Run,Run,6.2,8.1,0,2018-03-23T13:21:01Z,(GMT-05:00) America/New_York,53.4,35.6,0.0,0.0,80.1,0.0,29.05,0.0,29.05,29.05,29.05,9:42
Morning Run,3.9879590780000003,38.86666666666667,39.016666666666666,0,108.6,Run,Run,6.2,8.9,0,2018-03-21T13:15:14Z,(GMT-05:00) America/New_York,51.8,31.8,0.0,0.0,80.5,0.0,38.86666666666667,0.0,39.016666666666666,38.86666666666667,39.016666666666666,9:47
Morning Run,3.897238912,36.21666666666667,48.166666666666664,0,100.2,Run,Run,6.5,10.7,0,2018-03-20T10:43:44Z,(GMT-05:00) America/New_York,48.6,21.8,0.0,0.0,80.6,0.0,36.21666666666667,0.0,48.166666666666664,36.21666666666667,48.166666666666664,12:22
Afternoon Run,11.984382477,101.43333333333334,104.25,0,235.2,Run,Run,7.1,10.7,0,2018-03-17T18:33:58Z,(GMT-05:00) America/New_York,62.0,18.4,0.0,0.0,82.6,1.0,41.43333333333334,1.0,44.25,101.43333333333334,104.25,8:42
Morning Run,2.98879451,30.066666666666666,30.283333333333335,0,75.6,Run,Run,6.0,11.0,0,2018-03-16T10:59:01Z,(GMT-05:00) America/New_York,53.4,36.0,0.0,0.0,79.7,0.0,30.066666666666666,0.0,30.283333333333335,30.066666666666666,30.283333333333335,10:08
Morning Run,3.999143756,38.65,42.78333333333333,0,107.8,Run,Run,6.2,8.7,0,2018-03-15T10:45:44Z,(GMT-05:00) America/New_York,52.6,33.0,0.0,0.0,80.6,0.0,38.65,0.0,42.78333333333333,38.65,42.78333333333333,10:42
Morning Run,5.993123295,54.833333333333336,56.15,0,120.4,Run,Run,6.6,12.1,0,2018-03-14T10:16:15Z,(GMT-05:00) America/New_York,54.8,13.6,0.0,0.0,83.3,0.0,54.833333333333336,0.0,56.15,54.833333333333336,56.15,9:22
Morning Run,4.992094614,50.31666666666667,50.78333333333333,0,102.0,Run,Run,6.0,10.7,0,2018-03-13T10:25:37Z,(GMT-05:00) America/New_York,53.8,30.0,0.0,0.0,82.0,0.0,50.31666666666667,0.0,50.78333333333333,50.31666666666667,50.78333333333333,10:10
Lunch Run,9.989781567,102.63333333333334,103.68333333333334,0,65.2,Run,Run,5.8,13.9,0,2018-03-11T15:45:03Z,(GMT-05:00) America/New_York,36.8,13.8,0.0,0.0,81.8,1.0,42.63333333333334,1.0,43.68333333333334,102.63333333333334,103.68333333333334,10:23
Morning Run,18.202442074,291.71666666666664,317.28333333333336,0,2025.6,Run,Run,3.7,10.5,0,2018-03-10T13:13:43Z,(GMT-05:00) America/New_York,487.4,93.0,0.0,0.0,68.9,4.0,51.71666666666664,5.0,17.28333333333336,291.71666666666664,317.28333333333336,17:26
Morning Run,2.987551768,32.083333333333336,32.6,0,75.4,Run,Run,5.6,10.7,0,2018-03-09T12:00:37Z,(GMT-05:00) America/New_York,50.4,32.4,0.0,0.0,81.8,0.0,32.083333333333336,0.0,32.6,32.083333333333336,32.6,10:55
Morning Run,4.997686953,53.0,54.15,0,130.4,Run,Run,5.7,10.3,0,2018-03-08T11:36:33Z,(GMT-05:00) America/New_York,50.4,-3.8,0.0,0.0,79.4,0.0,53.0,0.0,54.15,53.0,54.15,10:50
Morning Run,6.9922878630000005,65.05,65.46666666666667,0,119.6,Run,Run,6.4,9.6,0,2018-03-07T11:17:50Z,(GMT-05:00) America/New_York,56.0,26.2,0.0,0.0,81.1,1.0,5.049999999999997,1.0,5.466666666666669,65.05,65.46666666666667,9:22
Morning Run,4.993958727,47.95,49.11666666666667,0,93.0,Run,Run,6.3,11.6,0,2018-03-06T11:30:49Z,(GMT-05:00) America/New_York,55.0,24.0,0.0,0.0,82.7,0.0,47.95,0.0,49.11666666666667,47.95,49.11666666666667,9:50
Morning Run,10.990810248,102.86666666666666,106.68333333333334,0,47.6,Run,Run,6.4,11.6,0,2018-03-04T13:57:20Z,(GMT-05:00) America/New_York,188.8,168.4,0.0,0.0,82.0,1.0,42.86666666666666,1.0,46.68333333333334,102.86666666666666,106.68333333333334,9:42
Morning Run,15.009216505,226.21666666666667,284.6,0,1425.4,Run,Run,4.0,10.3,0,2018-03-03T14:03:13Z,(GMT-05:00) America/New_York,448.2,-5.6,0.0,0.0,69.0,3.0,46.21666666666667,4.0,44.60000000000002,226.21666666666667,284.6,18:58
Morning Run,2.985687655,27.95,28.283333333333335,0,138.6,Run,Run,6.4,12.5,0,2018-03-02T15:23:09Z,(GMT-05:00) America/New_York,66.4,29.8,0.0,0.0,83.4,0.0,27.95,0.0,28.283333333333335,27.95,28.283333333333335,9:28
Morning Run,3.985473594,39.65,39.71666666666667,0,82.4,Run,Run,6.0,11.0,0,2018-03-01T11:38:36Z,(GMT-05:00) America/New_York,60.2,38.0,0.0,0.0,82.5,0.0,39.65,0.0,39.71666666666667,39.65,39.71666666666667,9:58
Morning Run,5.988773698,54.983333333333334,56.3,0,101.6,Run,Run,6.5,12.5,0,2018-02-28T11:26:47Z,(GMT-05:00) America/New_York,56.0,26.0,0.0,0.0,84.4,0.0,54.983333333333334,0.0,56.3,54.983333333333334,56.3,9:24
Morning Run,4.990230501,46.95,47.46666666666667,0,92.8,Run,Run,6.4,11.6,0,2018-02-27T11:36:24Z,(GMT-05:00) America/New_York,60.6,26.2,0.0,0.0,83.0,0.0,46.95,0.0,47.46666666666667,46.95,47.46666666666667,9:31
Evening Run,3.986716336,37.45,37.7,0,102.2,Run,Run,6.4,13.0,0,2018-02-25T23:56:51Z,(GMT-05:00) America/New_York,64.2,38.2,0.0,0.0,83.5,0.0,37.45,0.0,37.7,37.45,37.7,9:27
Evening Run,3.994172788,38.916666666666664,39.0,0,99.8,Run,Run,6.2,8.1,0,2018-02-24T23:47:00Z,(GMT-05:00) America/New_York,52.6,30.8,0.0,0.0,82.2,0.0,38.916666666666664,0.0,39.0,38.916666666666664,39.0,9:46
Morning Run,9.99164568,87.63333333333334,91.48333333333333,0,173.4,Run,Run,6.8,12.8,0,2018-02-23T10:55:01Z,(GMT-05:00) America/New_York,57.0,24.4,0.0,0.0,84.3,1.0,27.63333333333334,1.0,31.483333333333334,87.63333333333334,91.48333333333333,9:09
Morning Run,2.985687655,30.5,30.683333333333334,0,78.4,Run,Run,5.9,11.4,0,2018-02-22T11:57:49Z,(GMT-05:00) America/New_York,54.2,32.4,0.0,0.0,83.0,0.0,30.5,0.0,30.683333333333334,30.5,30.683333333333334,10:17
Morning Run,5.989395069,56.166666666666664,56.85,0,188.8,Run,Run,6.4,9.8,0,2018-02-21T11:21:48Z,(GMT-05:00) America/New_York,56.8,20.0,0.0,0.0,82.9,0.0,56.166666666666664,0.0,56.85,56.166666666666664,56.85,9:30
Morning Run,4.995201469,50.7,51.083333333333336,0,88.4,Run,Run,5.9,8.5,0,2018-02-20T11:36:42Z,(GMT-05:00) America/New_York,55.2,30.8,0.0,0.0,81.2,0.0,50.7,0.0,51.083333333333336,50.7,51.083333333333336,10:14
Lunch Run,4.987123646,50.11666666666667,51.5,0,22.4,Run,Run,6.0,8.5,0,2018-02-18T17:13:56Z,(GMT-05:00) America/New_York,44.8,37.8,0.0,0.0,82.8,0.0,50.11666666666667,0.0,51.5,50.11666666666667,51.5,10:20
Morning Run,6.111183785,93.28333333333333,100.3,0,832.2,Run,Run,3.9,11.2,0,2018-02-17T13:52:35Z,(GMT-05:00) America/New_York,502.8,98.0,0.0,0.0,69.5,1.0,33.28333333333333,1.0,40.3,93.28333333333333,100.3,16:25
Morning Run,2.9937654780000003,32.166666666666664,32.166666666666664,0,71.4,Run,Run,5.6,9.4,0,2018-02-16T11:58:01Z,(GMT-05:00) America/New_York,52.4,37.4,0.0,0.0,80.9,0.0,32.166666666666664,0.0,32.166666666666664,32.166666666666664,32.166666666666664,10:45
Morning Run,3.988580449,40.85,40.85,0,109.8,Run,Run,5.9,8.5,0,2018-02-15T11:25:40Z,(GMT-05:00) America/New_York,53.8,32.6,0.0,0.0,82.5,0.0,40.85,0.0,40.85,40.85,40.85,10:15
Morning Run,7.982753237,76.9,77.65,0,143.8,Run,Run,6.2,10.3,0,2018-02-14T11:12:11Z,(GMT-05:00) America/New_York,55.6,20.2,0.0,0.0,83.3,1.0,16.900000000000006,1.0,17.650000000000006,76.9,77.65,9:44
Morning Run,4.992715985,49.416666666666664,49.416666666666664,0,95.8,Run,Run,6.1,10.5,0,2018-02-13T11:33:41Z,(GMT-05:00) America/New_York,57.0,25.0,0.0,0.0,82.3,0.0,49.416666666666664,0.0,49.416666666666664,49.416666666666664,49.416666666666664,9:54
Lunch Run,4.145787312,77.93333333333334,137.18333333333334,0,705.0,Run,Run,3.2,28.6,0,2018-02-11T17:49:17Z,(GMT-05:00) America/New_York,469.8,17.4,0.0,0.0,56.3,1.0,17.933333333333337,2.0,17.183333333333337,77.93333333333334,137.18333333333334,33:05
Morning Run,8.988752886,82.15,85.56666666666666,0,196.2,Run,Run,6.6,9.8,0,2018-02-10T13:14:27Z,(GMT-05:00) America/New_York,46.8,12.6,0.0,0.0,81.8,1.0,22.150000000000006,1.0,25.566666666666663,82.15,85.56666666666666,9:31
Morning Run,2.994386849,30.666666666666668,30.716666666666665,0,82.6,Run,Run,5.9,15.2,0,2018-02-09T11:58:15Z,(GMT-05:00) America/New_York,62.8,38.8,0.0,0.0,79.7,0.0,30.666666666666668,0.0,30.716666666666665,30.666666666666668,30.716666666666665,10:15
Morning Run,4.9933373560000005,51.45,51.63333333333333,0,98.4,Run,Run,5.8,9.4,0,2018-02-08T11:39:48Z,(GMT-05:00) America/New_York,70.6,40.2,0.0,0.0,79.6,0.0,51.45,0.0,51.63333333333333,51.45,51.63333333333333,10:20
Morning Run,6.985452782,63.28333333333333,66.21666666666667,0,141.0,Run,Run,6.6,10.7,0,2018-02-07T11:29:35Z,(GMT-05:00) America/New_York,62.8,29.2,0.0,0.0,81.3,1.0,3.2833333333333314,1.0,6.216666666666669,63.28333333333333,66.21666666666667,9:29
Morning Run,4.992715985,47.61666666666667,47.9,0,133.8,Run,Run,6.3,11.6,0,2018-02-06T11:37:54Z,(GMT-05:00) America/New_York,60.2,38.2,0.0,0.0,80.5,0.0,47.61666666666667,0.0,47.9,47.61666666666667,47.9,9:36
